Assault	158	June	2014	6/30/2014
Burglary	307	June	2014	6/30/2014
Larceny	765	June	2014	6/30/2014
Motor Vehicle Theft	81	June	2014	6/30/2014
Homicide	7	July	2014	7/31/2014
Rape	19	July	2014	7/31/2014
Robbery	133	July	2014	7/31/2014
Assault	180	July	2014	7/31/2014
Burglary	268	July	2014	7/31/2014
Larceny	766	July	2014	7/31/2014
Motor Vehicle Theft	62	July	2014	7/31/2014
Homicide	6	August	2014	8/31/2014
Rape	18	August	2014	8/31/2014
Robbery	127	August	2014	8/31/2014
Assault	152	August	2014	8/31/2014
Burglary	289	August	2014	8/31/2014
Larceny	913	August	2014	8/31/2014
Motor Vehicle Theft	75	August	2014	8/31/2014
Homicide	4	September	2014	9/30/2014
Rape	15	September	2014	9/30/2014
Robbery	93	September	2014	9/30/2014
Assault	132	September	2014	9/30/2014
Burglary	286	September	2014	9/30/2014
Larceny	778	September	2014	9/30/2014
Motor Vehicle Theft	91	September	2014	9/30/2014
Homicide	8	October	2014	10/31/2014
Rape	15	October	2014	10/31/2014
Robbery	116	October	2014	10/31/2014
Assault	119	October	2014	10/31/2014
Burglary	290	October	2014	10/31/2014
Larceny	735	October	2014	10/31/2014
Motor Vehicle Theft	85	October	2014	10/31/2014
Homicide	4	November	2014	11/30/2014
Rape	13	November	2014	11/30/2014
Robbery	97	November	2014	11/30/2014
Assault	120	November	2014	11/30/2014
Burglary	251	November	2014	11/30/2014
Larceny	555	November	2014	11/30/2014
Motor Vehicle Theft	65	November	2014	11/30/2014
Homicide	12	December	2014	12/31/2014
Rape	10	December	2014	12/31/2014
Robbery	104	December	2014	12/31/2014
Assault	124	December	2014	12/31/2014
Burglary	300	December	2014	12/31/2014
Larceny	690	December	2014	12/31/2014
Motor Vehicle Theft	95	December	2014	12/31/2014
Homicide	1	January	2015	1/31/2015
Rape	7	January	2015	1/31/2015
Robbery	92	January	2015	1/31/2015
Assault	107	January	2015	1/31/2015
Burglary	181	January	2015	1/31/2015
Larceny	606	January	2015	1/31/2015
Motor Vehicle Theft	97	January	2015	1/31/2015
Homicide	2	February	2015	2/28/2015
Rape	4	February	2015	2/28/2015
Robbery	54	February	2015	2/28/2015
Assault	76	February	2015	2/28/2015
Burglary	131	February	2015	2/28/2015
Larceny	368	February	2015	2/28/2015
Motor Vehicle Theft	62	February	2015	2/28/2015
Homicide	2	March	2015	3/31/2015
Rape	13	March	2015	3/31/2015
Robbery	76	March	2015	3/31/2015
Assault	113	March	2015	3/31/2015
Burglary	142	March	2015	3/31/2015
Larceny	491	March	2015	3/31/2015
Motor Vehicle Theft	71	March	2015	3/31/2015
Homicide	1	April	2015	4/30/2015
Rape	14	April	2015	4/30/2015
Robbery	81	April	2015	4/30/2015
Assault	145	April	2015	4/30/2015
Burglary	163	April	2015	4/30/2015
Larceny	577	April	2015	4/30/2015
Motor Vehicle Theft	79	April	2015	4/30/2015
Homicide	2	May	2015	5/31/2015
Rape	27	May	2015	5/31/2015
Robbery	79	May	2015	5/31/2015
Assault	134	May	2015	5/31/2015
Burglary	191	May	2015	5/31/2015
Larceny	663	May	2015	5/31/2015
Motor Vehicle Theft	93	May	2015	5/31/2015
Homicide	4	June	2015	6/30/2015
Rape	24	June	2015	6/30/2015
Robbery	76	June	2015	6/30/2015
Assault	149	June	2015	6/30/2015
Burglary	231	June	2015	6/30/2015
Larceny	695	June	2015	6/30/2015
Motor Vehicle Theft	87	June	2015	6/30/2015
Homicide	4	July	2015	7/31/2015
Rape	17	July	2015	7/31/2015
Robbery	80	July	2015	7/31/2015
Assault	178	July	2015	7/31/2015
Burglary	275	July	2015	7/31/2015
Larceny	840	July	2015	7/31/2015
Motor Vehicle Theft	102	July	2015	7/31/2015
Homicide	3	August	2015	8/31/2015
Rape	16	August	2015	8/31/2015
Robbery	99	August	2015	8/31/2015
Assault	169	August	2015	8/31/2015
Burglary	285	August	2015	8/31/2015
Larceny	771	August	2015	8/31/2015
Motor Vehicle Theft	85	August	2015	8/31/2015
Homicide	12	September	2015	9/30/2015
Rape	21	September	2015	9/30/2015
Robbery	89	September	2015	9/30/2015
Assault	148	September	2015	9/30/2015
Burglary	289	September	2015	9/30/2015
Larceny	636	September	2015	9/30/2015
Motor Vehicle Theft	74	September	2015	9/30/2015
Homicide	7	October	2015	10/31/2015
Rape	20	October	2015	10/31/2015
Robbery	94	October	2015	10/31/2015
Assault	144	October	2015	10/31/2015
Burglary	340	October	2015	10/31/2015
Larceny	654	October	2015	10/31/2015
Motor Vehicle Theft	92	October	2015	10/31/2015
Homicide	3	November	2015	11/30/2015
Rape	15	November	2015	11/30/2015
Robbery	102	November	2015	11/30/2015
Assault	127	November	2015	11/30/2015
Burglary	274	November	2015	11/30/2015
Larceny	578	November	2015	11/30/2015
Motor Vehicle Theft	76	November	2015	11/30/2015
Homicide	2	December	2015	12/31/2015
Rape	10	December	2015	12/31/2015
Robbery	111	December	2015	12/31/2015
Assault	106	December	2015	12/31/2015
Burglary	278	December	2015	12/31/2015
Larceny	581	December	2015	12/31/2015
Motor Vehicle Theft	67	December	2015	12/31/2015
Homicide	3	January	2016	1/31/2016
Rape	14	January	2016	1/31/2016
Robbery	99	January	2016	1/31/2016
Assault	103	January	2016	1/31/2016
Burglary	230	January	2016	1/31/2016
Larceny	524	January	2016	1/31/2016
Motor Vehicle Theft	73	January	2016	1/31/2016
Homicide	3	February	2016	2/28/2016
Rape	21	February	2016	2/28/2016
Robbery	63	February	2016	2/28/2016
Assault	113	February	2016	2/28/2016
Burglary	155	February	2016	2/28/2016
Larceny	419	February	2016	2/28/2016
Motor Vehicle Theft	39	February	2016	2/28/2016
Homicide	3	March	2016	3/31/2016
Rape	15	March	2016	3/31/2016
Robbery	79	March	2016	3/31/2016
Assault	118	March	2016	3/31/2016
Burglary	182	March	2016	3/31/2016
Larceny	465	March	2016	3/31/2016
Motor Vehicle Theft	57	March	2016	3/31/2016
Homicide	3	April	2016	4/30/2016
Rape	10	April	2016	4/30/2016
Robbery	65	April	2016	4/30/2016
Assault	127	April	2016	4/30/2016
Burglary	196	April	2016	4/30/2016
Larceny	518	April	2016	4/30/2016
Motor Vehicle Theft	65	April	2016	4/30/2016
Homicide	3	May	2016	5/31/2016
Rape	17	May	2016	5/31/2016
Robbery	85	May	2016	5/31/2016
Assault	151	May	2016	5/31/2016
Burglary	220	May	2016	5/31/2016
Larceny	595	May	2016	5/31/2016
Motor Vehicle Theft	78	May	2016	5/31/2016
Homicide	4	June	2016	6/30/2016
Rape	23	June	2016	6/30/2016
Robbery	80	June	2016	6/30/2016
Assault	146	June	2016	6/30/2016
Burglary	203	June	2016	6/30/2016
Larceny	720	June	2016	6/30/2016
Motor Vehicle Theft	83	June	2016	6/30/2016
Homicide	6	July	2016	7/31/2016
Rape	12	July	2016	7/31/2016
Robbery	90	July	2016	7/31/2016
Assault	162	July	2016	7/31/2016
Burglary	302	July	2016	7/31/2016
Larceny	730	July	2016	7/31/2016
Motor Vehicle Theft	87	July	2016	7/31/2016
Homicide	7	August	2016	8/31/2016
Rape	9	August	2016	8/31/2016
Robbery	103	August	2016	8/31/2016
Assault	159	August	2016	8/31/2016
Burglary	326	August	2016	8/31/2016
Larceny	823	August	2016	8/31/2016
Motor Vehicle Theft	93	August	2016	8/31/2016
Homicide	7	September	2016	9/30/2016
Rape	15	September	2016	9/30/2016
Robbery	95	September	2016	9/30/2016
Assault	142	September	2016	9/30/2016
Burglary	216	September	2016	9/30/2016
Larceny	630	September	2016	9/30/2016
Motor Vehicle Theft	68	September	2016	9/30/2016
Homicide	3	October	2016	10/31/2016
Rape	12	October	2016	10/31/2016
Robbery	101	October	2016	10/31/2016
Assault	125	October	2016	10/31/2016
Burglary	217	October	2016	10/31/2016
Larceny	622	October	2016	10/31/2016
Motor Vehicle Theft	58	October	2016	10/31/2016
Homicide	2	November	2016	11/30/2016
Rape	13	November	2016	11/30/2016
Robbery	93	November	2016	11/30/2016
Assault	144	November	2016	11/30/2016
Burglary	206	November	2016	11/30/2016
Larceny	570	November	2016	11/30/2016
Motor Vehicle Theft	80	November	2016	11/30/2016
Homicide	0	December	2016	12/31/2016
Rape	15	December	2016	12/31/2016
Robbery	107	December	2016	12/31/2016
Assault	80	December	2016	12/31/2016
Burglary	175	December	2016	12/31/2016
Larceny	531	December	2016	12/31/2016
Motor Vehicle Theft	70	December	2016	12/31/2016
Homicide	8	January	2017	1/31/2017
Rape	15	January	2017	1/31/2017
Robbery	75	January	2017	1/31/2017
Assault	94	January	2017	1/31/2017
Burglary	165	January	2017	1/31/2017
Larceny	496	January	2017	1/31/2017
Motor Vehicle Theft	63	January	2017	1/31/2017
Homicide	4	February	2017	2/28/2017
Rape	13	February	2017	2/28/2017
Robbery	63	February	2017	2/28/2017
Assault	101	February	2017	2/28/2017
Burglary	137	February	2017	2/28/2017
Larceny	400	February	2017	2/28/2017
Motor Vehicle Theft	35	February	2017	2/28/2017
Homicide	4	March	2017	3/31/2017
Rape	13	March	2017	3/31/2017
Robbery	55	March	2017	3/31/2017
Assault	88	March	2017	3/31/2017
Burglary	156	March	2017	3/31/2017
Larceny	475	March	2017	3/31/2017
Motor Vehicle Theft	50	March	2017	3/31/2017
Homicide	3	April	2017	4/30/2017
Rape	10	April	2017	4/30/2017
Robbery	77	April	2017	4/30/2017
Assault	120	April	2017	4/30/2017
Burglary	185	April	2017	4/30/2017
Larceny	508	April	2017	4/30/2017
Motor Vehicle Theft	67	April	2017	4/30/2017
Homicide	4	May	2017	5/31/2017
Rape	11	May	2017	5/31/2017
Robbery	67	May	2017	5/31/2017
Assault	135	May	2017	5/31/2017
Burglary	174	May	2017	5/31/2017
Larceny	589	May	2017	5/31/2017
Motor Vehicle Theft	72	May	2017	5/31/2017
Homicide	2	June	2017	6/30/2017
Rape	18	June	2017	6/30/2017
Robbery	77	June	2017	6/30/2017
Assault	144	June	2017	6/30/2017
Burglary	175	June	2017	6/30/2017
Larceny	647	June	2017	6/30/2017
Motor Vehicle Theft	65	June	2017	6/30/2017
Homicide	4	July	2017	7/31/2017
Rape	16	July	2017	7/31/2017
Robbery	67	July	2017	7/31/2017
Assault	147	July	2017	7/31/2017
Burglary	254	July	2017	7/31/2017
Larceny	599	July	2017	7/31/2017
Motor Vehicle Theft	85	July	2017	7/31/2017
Homicide	3	August	2017	8/31/2017
Rape	12	August	2017	8/31/2017
Robbery	91	August	2017	8/31/2017
Assault	173	August	2017	8/31/2017
Burglary	267	August	2017	8/31/2017
Larceny	690	August	2017	8/31/2017
Motor Vehicle Theft	90	August	2017	8/31/2017
Homicide	1	September	2017	9/30/2017
Rape	16	September	2017	9/30/2017
Robbery	76	September	2017	9/30/2017
Assault	169	September	2017	9/30/2017
Burglary	209	September	2017	9/30/2017
Larceny	603	September	2017	9/30/2017
Motor Vehicle Theft	73	September	2017	9/30/2017
Homicide	3	October	2017	10/31/2017
Rape	16	October	2017	10/31/2017
Robbery	74	October	2017	10/31/2017
Assault	131	October	2017	10/31/2017
Burglary	238	October	2017	10/31/2017
Larceny	680	October	2017	10/31/2017
Motor Vehicle Theft	86	October	2017	10/31/2017
Homicide	3	November	2017	11/30/2017
Rape	11	November	2017	11/30/2017
Robbery	72	November	2017	11/30/2017
Assault	120	November	2017	11/30/2017
Burglary	232	November	2017	11/30/2017
Larceny	519	November	2017	11/30/2017
Motor Vehicle Theft	79	November	2017	11/30/2017
Homicide	3	December	2017	12/31/2017
Rape	10	December	2017	12/31/2017
Robbery	67	December	2017	12/31/2017
Assault	113	December	2017	12/31/2017
Burglary	176	December	2017	12/31/2017
Larceny	469	December	2017	12/31/2017
Motor Vehicle Theft	75	December	2017	12/31/2017
Homicide	1	January	2018	1/31/2018
Rape	19	January	2018	1/31/2018
Robbery	88	January	2018	1/31/2018
Assault	118	January	2018	1/31/2018
Burglary	159	January	2018	1/31/2018
Larceny	417	January	2018	1/31/2018
Motor Vehicle Theft	76	January	2018	1/31/2018
Homicide	3	February	2018	2/28/2018
Rape	11	February	2018	2/28/2018
Robbery	69	February	2018	2/28/2018
Assault	81	February	2018	2/28/2018
Burglary	132	February	2018	2/28/2018
Larceny	432	February	2018	2/28/2018
Motor Vehicle Theft	82	February	2018	2/28/2018
Homicide	3	March	2018	3/31/2018
Rape	21	March	2018	3/31/2018
Robbery	68	March	2018	3/31/2018
Assault	111	March	2018	3/31/2018
Burglary	152	March	2018	3/31/2018
Larceny	481	March	2018	3/31/2018
Motor Vehicle Theft	70	March	2018	3/31/2018
Homicide	3	April	2018	4/30/2018
Rape	11	April	2018	4/30/2018
Robbery	55	April	2018	4/30/2018
Assault	121	April	2018	4/30/2018
Burglary	161	April	2018	4/30/2018
Larceny	474	April	2018	4/30/2018
Motor Vehicle Theft	66	April	2018	4/30/2018
Homicide	5	May	2018	5/31/2018
Rape	16	May	2018	5/31/2018
Robbery	60	May	2018	5/31/2018
Assault	150	May	2018	5/31/2018
Burglary	223	May	2018	5/31/2018
Larceny	561	May	2018	5/31/2018
Motor Vehicle Theft	78	May	2018	5/31/2018
Homicide	9	June	2018	6/30/2018
Rape	15	June	2018	6/30/2018
Robbery	76	June	2018	6/30/2018
Assault	149	June	2018	6/30/2018
Burglary	228	June	2018	6/30/2018
Larceny	636	June	2018	6/30/2018
Motor Vehicle Theft	69	June	2018	6/30/2018
Homicide	10	July	2018	7/31/2018
Rape	14	July	2018	7/31/2018
Robbery	84	July	2018	7/31/2018
Assault	174	July	2018	7/31/2018
Burglary	262	July	2018	7/31/2018
Larceny	712	July	2018	7/31/2018
Motor Vehicle Theft	81	July	2018	7/31/2018
Homicide	6	August	2018	8/31/2018
Rape	12	August	2018	8/31/2018
Robbery	105	August	2018	8/31/2018
Assault	141	August	2018	8/31/2018
Burglary	250	August	2018	8/31/2018
Larceny	740	August	2018	8/31/2018
Motor Vehicle Theft	69	August	2018	8/31/2018
Homicide	4	September	2018	9/30/2018
Rape	14	September	2018	9/30/2018
Robbery	93	September	2018	9/30/2018
Assault	138	September	2018	9/30/2018
Burglary	228	September	2018	9/30/2018
Larceny	688	September	2018	9/30/2018
Motor Vehicle Theft	83	September	2018	9/30/2018
Homicide	5	October	2018	10/31/2018
Rape	14	October	2018	10/31/2018
Robbery	76	October	2018	10/31/2018
Assault	115	October	2018	10/31/2018
Burglary	212	October	2018	10/31/2018
Larceny	606	October	2018	10/31/2018
Motor Vehicle Theft	72	October	2018	10/31/2018
Homicide	3	November	2018	11/30/2018
Rape	12	November	2018	11/30/2018
Robbery	70	November	2018	11/30/2018
Assault	106	November	2018	11/30/2018
Burglary	156	November	2018	11/30/2018
Larceny	506	November	2018	11/30/2018
Motor Vehicle Theft	42	November	2018	11/30/2018
Homicide	6	December	2018	12/31/2018
Rape	9	December	2018	12/31/2018
Robbery	67	December	2018	12/31/2018
Assault	108	December	2018	12/31/2018
Burglary	116	December	2018	12/31/2018
Larceny	471	December	2018	12/31/2018
Motor Vehicle Theft	64	December	2018	12/31/2018
Homicide	1	January	2019	1/31/2019
Rape	11	January	2019	1/31/2019
Robbery	74	January	2019	1/31/2019
Assault	111	January	2019	1/31/2019
Burglary	107	January	2019	1/31/2019
Larceny	405	January	2019	1/31/2019
Motor Vehicle Theft	61	January	2019	1/31/2019
Homicide	2	February	2019	2/28/2019
Rape	9	February	2019	2/28/2019
Robbery	46	February	2019	2/28/2019
Assault	88	February	2019	2/28/2019
Burglary	97	February	2019	2/28/2019
Larceny	355	February	2019	2/28/2019
Motor Vehicle Theft	49	February	2019	2/28/2019
Homicide	3	March	2019	3/31/2019
Rape	11	March	2019	3/31/2019
Robbery	33	March	2019	3/31/2019
Assault	109	March	2019	3/31/2019
Burglary	76	March	2019	3/31/2019
Larceny	385	March	2019	3/31/2019
Motor Vehicle Theft	47	March	2019	3/31/2019
Homicide	4	April	2019	4/30/2019
Rape	9	April	2019	4/30/2019
Robbery	42	April	2019	4/30/2019
Assault	106	April	2019	4/30/2019
Burglary	123	April	2019	4/30/2019
Larceny	452	April	2019	4/30/2019
Motor Vehicle Theft	47	April	2019	4/30/2019
Homicide	4	May	2019	5/31/2019
Rape	13	May	2019	5/31/2019
Robbery	54	May	2019	5/31/2019
Assault	128	May	2019	5/31/2019
Burglary	159	May	2019	5/31/2019
Larceny	523	May	2019	5/31/2019
Motor Vehicle Theft	39	May	2019	5/31/2019
Homicide	3	June	2019	6/30/2019
Rape	6	June	2019	6/30/2019
Robbery	75	June	2019	6/30/2019
Assault	160	June	2019	6/30/2019
Burglary	149	June	2019	6/30/2019
Larceny	520	June	2019	6/30/2019
Motor Vehicle Theft	44	June	2019	6/30/2019
Homicide	6	July	2019	7/31/2019
Rape	15	July	2019	7/31/2019
Robbery	71	July	2019	7/31/2019
Assault	172	July	2019	7/31/2019
Burglary	146	July	2019	7/31/2019
Larceny	674	July	2019	7/31/2019
Motor Vehicle Theft	44	July	2019	7/31/2019
Homicide	7	August	2019	8/31/2019
Rape	10	August	2019	8/31/2019
Robbery	81	August	2019	8/31/2019
Assault	149	August	2019	8/31/2019
Burglary	159	August	2019	8/31/2019
Larceny	584	August	2019	8/31/2019
Motor Vehicle Theft	50	August	2019	8/31/2019
Homicide	8	September	2019	9/30/2019
Rape	14	September	2019	9/30/2019
Robbery	83	September	2019	9/30/2019
Assault	125	September	2019	9/30/2019
Burglary	168	September	2019	9/30/2019
Larceny	540	September	2019	9/30/2019
Motor Vehicle Theft	68	September	2019	9/30/2019
Homicide	2	October	2019	10/31/2019
Rape	8	October	2019	10/31/2019
Robbery	101	October	2019	10/31/2019
Assault	133	October	2019	10/31/2019
Burglary	167	October	2019	10/31/2019
Larceny	589	October	2019	10/31/2019
Motor Vehicle Theft	78	October	2019	10/31/2019
Homicide	3	November	2019	11/30/2019
Rape	15	November	2019	11/30/2019
Robbery	76	November	2019	11/30/2019
Assault	100	November	2019	11/30/2019
Burglary	125	November	2019	11/30/2019
Larceny	483	November	2019	11/30/2019
Motor Vehicle Theft	67	November	2019	11/30/2019
Homicide	4	December	2019	12/31/2019
Rape	7	December	2019	12/31/2019
Robbery	77	December	2019	12/31/2019
Assault	121	December	2019	12/31/2019
Burglary	140	December	2019	12/31/2019
Larceny	516	December	2019	12/31/2019
Motor Vehicle Theft	79	December	2019	12/31/2019
Homicide	7	January	2020	1/31/2020
Rape	5	January	2020	1/31/2020
Robbery	64	January	2020	1/31/2020
Assault	111	January	2020	1/31/2020
Burglary	164	January	2020	1/31/2020
Larceny	537	January	2020	1/31/2020
Motor Vehicle Theft	101	January	2020	1/31/2020
Homicide	2	February	2020	2/28/2020
Rape	2	February	2020	2/28/2020
Robbery	42	February	2020	2/28/2020
Assault	99	February	2020	2/28/2020
Burglary	117	February	2020	2/28/2020
Larceny	442	February	2020	2/28/2020
Motor Vehicle Theft	69	February	2020	2/28/2020
Homicide	7	March	2020	3/31/2020
Rape	7	March	2020	3/31/2020
Robbery	50	March	2020	3/31/2020
Assault	98	March	2020	3/31/2020
Burglary	89	March	2020	3/31/2020
Larceny	421	March	2020	3/31/2020
Motor Vehicle Theft	65	March	2020	3/31/2020
Homicide	3	April	2020	4/30/2020
Rape	12	April	2020	4/30/2020
Robbery	43	April	2020	4/30/2020
Assault	91	April	2020	4/30/2020
Burglary	72	April	2020	4/30/2020
Larceny	371	April	2020	4/30/2020
Motor Vehicle Theft	61	April	2020	4/30/2020
Homicide	4	May	2020	5/31/2020
Rape	6	May	2020	5/31/2020
Robbery	47	May	2020	5/31/2020
Assault	142	May	2020	5/31/2020
Burglary	131	May	2020	5/31/2020
Larceny	431	May	2020	5/31/2020
Motor Vehicle Theft	80	May	2020	5/31/2020
Homicide	8	June	2020	6/30/2020
Rape	9	June	2020	6/30/2020
Robbery	50	June	2020	6/30/2020
Assault	157	June	2020	6/30/2020
Burglary	128	June	2020	6/30/2020
Larceny	388	June	2020	6/30/2020
Motor Vehicle Theft	88	June	2020	6/30/2020
Homicide	4	July	2020	7/31/2020
Rape	13	July	2020	7/31/2020
Robbery	57	July	2020	7/31/2020
Assault	166	July	2020	7/31/2020
Burglary	167	July	2020	7/31/2020
Larceny	486	July	2020	7/31/2020
Motor Vehicle Theft	135	July	2020	7/31/2020
Homicide	5	August	2020	8/31/2020
Rape	7	August	2020	8/31/2020
Robbery	62	August	2020	8/31/2020
Assault	184	August	2020	8/31/2020
Burglary	128	August	2020	8/31/2020
Larceny	547	August	2020	8/31/2020
Motor Vehicle Theft	137	August	2020	8/31/2020
Homicide	10	September	2020	9/30/2020
Rape	14	September	2020	9/30/2020
Robbery	62	September	2020	9/30/2020
Assault	151	September	2020	9/30/2020
Burglary	151	September	2020	9/30/2020
Larceny	529	September	2020	9/30/2020
Motor Vehicle Theft	116	September	2020	9/30/2020
Homicide	3	October	2020	10/31/2020
Rape	3	October	2020	10/31/2020
Robbery	77	October	2020	10/31/2020
Assault	139	October	2020	10/31/2020
Burglary	140	October	2020	10/31/2020
Larceny	530	October	2020	10/31/2020
Motor Vehicle Theft	175	October	2020	10/31/2020
Homicide	7	November	2020	11/30/2020
Rape	10	November	2020	11/30/2020
Robbery	70	November	2020	11/30/2020
Assault	131	November	2020	11/30/2020
Burglary	155	November	2020	11/30/2020
Larceny	512	November	2020	11/30/2020
Motor Vehicle Theft	151	November	2020	11/30/2020
Homicide	5	December	2020	12/31/2020
Rape	19	December	2020	12/31/2020
Robbery	81	December	2020	12/31/2020
Assault	109	December	2020	12/31/2020
Burglary	133	December	2020	12/31/2020
Larceny	455	December	2020	12/31/2020
Motor Vehicle Theft	142	December	2020	12/31/2020
Homicide	10	January	2021	1/31/2021
Rape	12	January	2021	1/31/2021
Robbery	52	January	2021	1/31/2021
Assault	98	January	2021	1/31/2021
Burglary	88	January	2021	1/31/2021
Larceny	394	January	2021	1/31/2021
Motor Vehicle Theft	200	January	2021	1/31/2021
Homicide	3	February	2021	2/28/2021
Rape	11	February	2021	2/28/2021
Robbery	36	February	2021	2/28/2021
Assault	109	February	2021	2/28/2021
Burglary	100	February	2021	2/28/2021
Larceny	327	February	2021	2/28/2021
Motor Vehicle Theft	163	February	2021	2/28/2021
Homicide	4	March	2021	3/31/2021
Rape	14	March	2021	3/31/2021
Robbery	30	March	2021	3/31/2021
Assault	107	March	2021	3/31/2021
Burglary	94	March	2021	3/31/2021
Larceny	461	March	2021	3/31/2021
Motor Vehicle Theft	123	March	2021	3/31/2021
Homicide	11	April	2021	4/30/2021
Rape	11	April	2021	4/30/2021
Robbery	31	April	2021	4/30/2021
Assault	126	April	2021	4/30/2021
Burglary	99	April	2021	4/30/2021
Larceny	401	April	2021	4/30/2021
Motor Vehicle Theft	124	April	2021	4/30/2021
Homicide	10	May	2021	5/31/2021
Rape	9	May	2021	5/31/2021
Robbery	60	May	2021	5/31/2021
Assault	155	May	2021	5/31/2021
Burglary	117	May	2021	5/31/2021
Larceny	528	May	2021	5/31/2021
Motor Vehicle Theft	81	May	2021	5/31/2021
Homicide	8	June	2021	6/30/2021
Rape	15	June	2021	6/30/2021
Robbery	52	June	2021	6/30/2021
Assault	148	June	2021	6/30/2021
Burglary	103	June	2021	6/30/2021
Larceny	482	June	2021	6/30/2021
Motor Vehicle Theft	61	June	2021	6/30/2021
Homicide	3	July	2021	7/31/2021
Rape	23	July	2021	7/31/2021
Robbery	56	July	2021	7/31/2021
Assault	169	July	2021	7/31/2021
Burglary	119	July	2021	7/31/2021
Larceny	542	July	2021	7/31/2021
Motor Vehicle Theft	93	July	2021	7/31/2021
Homicide	4	August	2021	8/31/2021
Rape	8	August	2021	8/31/2021
Robbery	48	August	2021	8/31/2021
Assault	165	August	2021	8/31/2021
Burglary	119	August	2021	8/31/2021
Larceny	564	August	2021	8/31/2021
Motor Vehicle Theft	90	August	2021	8/31/2021
Homicide	2	September	2021	9/30/2021
Rape	21	September	2021	9/30/2021
Robbery	73	September	2021	9/30/2021
Assault	130	September	2021	9/30/2021
Burglary	120	September	2021	9/30/2021
Larceny	483	September	2021	9/30/2021
Motor Vehicle Theft	57	September	2021	9/30/2021
Homicide	5	October	2021	10/31/2021
Rape	10	October	2021	10/31/2021
Robbery	64	October	2021	10/31/2021
Assault	136	October	2021	10/31/2021
Burglary	109	October	2021	10/31/2021
Larceny	522	October	2021	10/31/2021
Motor Vehicle Theft	89	October	2021	10/31/2021
Homicide	5	November	2021	11/30/2021
Rape	14	November	2021	11/30/2021
Robbery	41	November	2021	11/30/2021
Assault	130	November	2021	11/30/2021
Burglary	122	November	2021	11/30/2021
Larceny	499	November	2021	11/30/2021
Motor Vehicle Theft	105	November	2021	11/30/2021
Homicide	2	December	2021	12/31/2021
Rape	9	December	2021	12/31/2021
Robbery	64	December	2021	12/31/2021
Assault	106	December	2021	12/31/2021
Burglary	119	December	2021	12/31/2021
Larceny	462	December	2021	12/31/2021
Motor Vehicle Theft	94	December	2021	12/31/2021
Homicide	4	January	2022	1/31/2022
Rape	9	January	2022	1/31/2022
Robbery	52	January	2022	1/31/2022
Assault	80	January	2022	1/31/2022
Burglary	74	January	2022	1/31/2022
Larceny	434	January	2022	1/31/2022
Motor Vehicle Theft	112	January	2022	1/31/2022
Homicide	3	February	2022	2/28/2022
Rape	12	February	2022	2/28/2022
Robbery	44	February	2022	2/28/2022
Assault	85	February	2022	2/28/2022
Burglary	77	February	2022	2/28/2022
Larceny	386	February	2022	2/28/2022
Motor Vehicle Theft	77	February	2022	2/28/2022
Homicide	4	March	2022	3/31/2022
Rape	17	March	2022	3/31/2022
Robbery	57	March	2022	3/31/2022
Assault	83	March	2022	3/31/2022
Burglary	106	March	2022	3/31/2022
Larceny	496	March	2022	3/31/2022
Motor Vehicle Theft	89	March	2022	3/31/2022
Homicide	7	April	2022	4/30/2022
Rape	14	April	2022	4/30/2022
Robbery	42	April	2022	4/30/2022
Assault	111	April	2022	4/30/2022
Burglary	100	April	2022	4/30/2022
Larceny	515	April	2022	4/30/2022
Motor Vehicle Theft	74	April	2022	4/30/2022
Homicide	14	May	2022	5/31/2022
Rape	14	May	2022	5/31/2022
Robbery	41	May	2022	5/31/2022
Assault	136	May	2022	5/31/2022
Burglary	103	May	2022	5/31/2022
Larceny	484	May	2022	5/31/2022
Motor Vehicle Theft	86	May	2022	5/31/2022
Homicide	10	June	2022	6/30/2022
Rape	9	June	2022	6/30/2022
Robbery	37	June	2022	6/30/2022
Assault	152	June	2022	6/30/2022
Burglary	125	June	2022	6/30/2022
Larceny	549	June	2022	6/30/2022
Motor Vehicle Theft	104	June	2022	6/30/2022
Homicide	3	July	2022	7/31/2022
Rape	12	July	2022	7/31/2022
Robbery	37	July	2022	7/31/2022
Assault	145	July	2022	7/31/2022
Burglary	143	July	2022	7/31/2022
Larceny	694	July	2022	7/31/2022
Motor Vehicle Theft	113	July	2022	7/31/2022
Homicide	6	August	2022	8/31/2022
Rape	12	August	2022	8/31/2022
Robbery	51	August	2022	8/31/2022
Assault	128	August	2022	8/31/2022
Burglary	132	August	2022	8/31/2022
Larceny	661	August	2022	8/31/2022
Motor Vehicle Theft	140	August	2022	8/31/2022
Homicide	8	September	2022	9/30/2022
Rape	7	September	2022	9/30/2022
Robbery	53	September	2022	9/30/2022
Assault	115	September	2022	9/30/2022
Burglary	126	September	2022	9/30/2022
Larceny	638	September	2022	9/30/2022
Motor Vehicle Theft	144	September	2022	9/30/2022
Homicide	3	October	2022	10/31/2022
Rape	8	October	2022	10/31/2022
Robbery	44	October	2022	10/31/2022
Assault	120	October	2022	10/31/2022
Burglary	118	October	2022	10/31/2022
Larceny	623	October	2022	10/31/2022
Motor Vehicle Theft	140	October	2022	10/31/2022
Homicide	3	November	2022	11/30/2022
Rape	1	November	2022	11/30/2022
Robbery	40	November	2022	11/30/2022
Assault	89	November	2022	11/30/2022
Burglary	90	November	2022	11/30/2022
Larceny	434	November	2022	11/30/2022
